Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood_cluster,playlist_name
4058,37xXDxPzfk5lnU8aNSRXfw,Cigarettes After Sex,Cry,You're the Only Good Thing In My Life,59,275186,True,0.454,0.287,5,-11.202,1,0.0289,0.779,0.753,0.131,0.054,130.637,4,ambient,2,Slow Sad Acoustic
4059,4g2WiijzSKzH8PApKDbadN,Sleeping At Last,Atlas: II,Touch,71,256299,False,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,3,ambient,2,Slow Sad Acoustic
4060,7aS8e5XKVWDcbyn06mF9fz,Jon Hopkins,Monsters (Original Motion Picture Soundtrack),Candles,54,148546,False,0.298,0.148,3,-26.245,0,0.0438,0.868,0.843,0.11,0.0603,108.658,4,ambient,2,Slow Sad Acoustic
4061,6XdoudbyF67XLcwarEPy0L,Cigarettes After Sex,Cigarettes After Sex,Opera House,60,365150,False,0.361,0.291,5,-14.148,1,0.0338,0.722,0.837,0.0971,0.0708,115.999,4,ambient,2,Slow Sad Acoustic
4062,4mecZsH7nSz3zUkqhdZTd6,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,Isolate & Chill,Experience,53,312853,False,0.457,0.474,2,-9.245,1,0.0324,0.93,0.956,0.0679,0.0381,92.404,4,ambient,2,Slow Sad Acoustic
4063,3ePd4K8tcdfr7KmbuOTrKK,Novo Amor,"Woodgate, NY",From Gold,62,214335,False,0.392,0.433,5,-13.313,1,0.0364,0.92,0.646,0.0937,0.0432,100.253,4,ambient,2,Slow Sad Acoustic
4064,6Q5uDNuuFYa8ToL3CCoHPC,Grouper,Inca Ore / Grouper,Poison Tree,69,196893,False,0.224,0.139,11,-22.587,1,0.0354,0.961,0.913,0.108,0.213,111.316,4,ambient,2,Slow Sad Acoustic
4065,0Dkibk70FDp6t7eOZNemNQ,Ludovico Einaudi,Una Mattina,Una Mattina,70,203800,False,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,4,ambient,2,Slow Sad Acoustic
4066,0wzThSEGQOnrGtFnyxGSMZ,Flower Face,Baby Teeth,Angela,58,284143,False,0.49,0.126,1,-13.868,1,0.0327,0.926,3.36e-06,0.0992,0.102,99.892,3,ambient,2,Slow Sad Acoustic
4067,5Fo6raKxBGpScXX0Twf82e,Flower Face,Fever Dreams,Jupiter,58,271487,False,0.459,0.326,9,-12.29,1,0.0268,0.896,0.0132,0.112,0.0864,90.042,4,ambient,2,Slow Sad Acoustic
4068,1O6OPFAXdTdjHtT7Z2Hlt8,Bethel Music;Jenn Johnson,Peace,Goodness of God,61,456480,False,0.37,0.119,6,-11.513,1,0.0392,0.953,1.97e-06,0.099,0.183,110.424,4,ambient,2,Slow Sad Acoustic
4070,2MfwT3SKUyF0na2LCa2fCp,Flower Face,The Shark in Your Water,Cornflower Blue,57,188864,False,0.177,0.215,3,-9.886,1,0.0335,0.807,0.000125,0.0921,0.0415,75.862,3,ambient,2,Slow Sad Acoustic
4071,1VEBHl13HTNQX82pkSivoB,Flower Face,The Shark in Your Water,Back to You,59,202827,False,0.389,0.202,2,-15.121,1,0.0375,0.887,2.86e-06,0.128,0.187,83.019,4,ambient,2,Slow Sad Acoustic
4072,3tJjZMHLqhD8DaGgdBICnc,Sleeping At Last,Atlas: I,Saturn,68,289792,False,0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,4,ambient,2,Slow Sad Acoustic
4074,2oa53bhiNPCz2CGh26AYxi,Novo Amor,Bathing Beach,Colourway,60,228164,False,0.261,0.371,3,-10.112,1,0.0313,0.96,0.856,0.109,0.149,158.924,4,ambient,2,Slow Sad Acoustic
4075,14rZjW3RioG7WesZhYESso,Yann Tiersen,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),"Comptine d'un autre été, l'après-midi",73,140733,False,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,4,ambient,2,Slow Sad Acoustic
4077,56oReVXIfUO9xkX7pHmEU0,Max Richter;Louisa Fuller;Natalia Bonner;John Metcalfe;Philip Sheppard;Chris Worsey,The Blue Notebooks (15 Years),On the Nature of Daylight,65,371746,False,0.065,0.341,10,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,4,ambient,2,Slow Sad Acoustic
4079,6KpO4neDXxGdiEgsivZieY,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Divenire,58,402240,False,0.14,0.217,7,-15.304,1,0.0352,0.909,0.855,0.0689,0.078,88.381,4,ambient,2,Slow Sad Acoustic
4101,4jG4sYRBkrJRBx2dMgNwYY,aswekeepsearching,Rooh,Gangtey,33,137765,False,0.182,0.242,2,-16.755,1,0.0442,0.922,0.872,0.101,0.074,114.671,1,ambient,2,Slow Sad Acoustic
4102,5gImXOx1pMapDLi5bXy4QA,aswekeepsearching,Sleep,Glued,33,257180,False,0.325,0.349,2,-21.23,1,0.0555,0.871,0.886,0.0851,0.0394,179.966,4,ambient,2,Slow Sad Acoustic
4104,2PYRqwROIlW4t4Gh0uDD3d,Novo Amor,"Woodgate, NY",Cold,59,263045,False,0.411,0.304,3,-11.311,1,0.0344,0.791,0.383,0.0896,0.0393,67.552,4,ambient,2,Slow Sad Acoustic
4105,27Db1BCtkCQ4bFvENFYogm,Novo Amor,"Woodgate, NY",Holland,60,159877,False,0.496,0.174,1,-11.908,1,0.0372,0.907,0.0721,0.114,0.0903,137.993,4,ambient,2,Slow Sad Acoustic
4107,7bJ6xGa3RG2dQgNiK10uAv,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Chalkboard,62,65040,False,0.432,0.109,9,-15.925,0,0.0368,0.889,0.772,0.0939,0.0797,92.682,4,ambient,2,Slow Sad Acoustic
4108,4SjEdGI6Otmo5DRxAXKS9o,Cigarettes After Sex,Cry,Hentai,57,285146,False,0.453,0.227,5,-12.418,0,0.0285,0.712,0.468,0.108,0.161,125.984,4,ambient,2,Slow Sad Acoustic
4109,4jNQkWhuzqrbqQuqanFFJ6,Maxence Cyrin,Novö Piano,Where Is My Mind,64,165160,False,0.333,0.114,9,-21.255,1,0.0453,0.906,0.96,0.119,0.0566,141.839,4,ambient,2,Slow Sad Acoustic
4111,5eG8QuQKOBvDeCyoOeMkhT,Novo Amor;Ed Tullett;Lowswimmer,Alps,Alps,61,194160,False,0.354,0.311,3,-10.377,1,0.0321,0.965,0.0315,0.204,0.135,146.631,3,ambient,2,Slow Sad Acoustic
4112,1g0xyCMUBKUaMDCk00Hhmk,Novo Amor,Bathing Beach,Embody Me,61,190293,False,0.476,0.263,0,-12.036,1,0.0321,0.935,0.00179,0.091,0.147,121.107,4,ambient,2,Slow Sad Acoustic
4113,4CiqKccFFYGmFPz7HVTjfW,Novo Amor;Ed Tullett;Lowswimmer,Heiress,Euphor,66,243466,False,0.296,0.284,10,-14.01,0,0.033,0.968,0.189,0.0961,0.0917,114.786,4,ambient,2,Slow Sad Acoustic
4116,0byw9oyQKnZ1fUWHfLQ9Wq,Cigarettes After Sex,Cry,Pure,55,254626,False,0.537,0.211,6,-13.477,0,0.0312,0.557,0.804,0.101,0.0399,134.475,3,ambient,2,Slow Sad Acoustic
4117,55tehuewleUyLqkKuovHkQ,Roger Eno;Scoring Berlin,The Turning Year,Clearly,53,149976,False,0.336,0.052,3,-25.364,1,0.0283,0.952,0.955,0.0695,0.0366,62.748,4,ambient,2,Slow Sad Acoustic
4118,2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,Fracture,69,207640,False,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,4,ambient,2,Slow Sad Acoustic
4119,7Jd0MqZq15T4pDWts2G6Yl,Brian Eno;Jon Hopkins;Leo Abrahams,Small Craft On A Milk Sea,Emerald and Stone,56,132306,False,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,4,ambient,2,Slow Sad Acoustic
4120,13Z3uZXTFpbLBZ8R1rTUKO,Sleeping At Last,Atlas: II,Hearing,65,248635,False,0.207,0.292,7,-11.641,1,0.0328,0.818,0.942,0.0934,0.11,141.869,4,ambient,2,Slow Sad Acoustic
4122,5fJD7wh9yoSTpl9d5rgl7l,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),The Theory of Everything,64,68691,False,0.421,0.118,2,-17.703,1,0.0408,0.842,0.938,0.115,0.175,104.03,4,ambient,2,Slow Sad Acoustic
4124,2d7LPtieXdIYzf7yHPooWd,Sleeping At Last,"Covers, Vol. 2",Chasing Cars,62,242564,False,0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,4,ambient,2,Slow Sad Acoustic
4126,6k7HtWuprjQmulpo4OpieI,Flower Face,The Shark in Your Water,Spiracle,57,179815,False,0.342,0.612,11,-6.432,1,0.0357,0.804,3.11e-06,0.239,0.24,79.01,3,ambient,2,Slow Sad Acoustic
4128,48i1p3R9l9f7zjcHPJysZZ,Ludovico Einaudi,Underwater,Wind Song,65,198649,False,0.339,0.00572,11,-32.309,0,0.0378,0.986,0.923,0.103,0.0616,72.7,3,ambient,2,Slow Sad Acoustic
4129,3lSOZb5rruEnFbe9xWELF6,Fabrizio Paterlini,Fragments Found,Rue des trois frères,65,111442,False,0.348,0.169,1,-18.45,1,0.0413,0.959,0.889,0.1,0.107,138.877,3,ambient,2,Slow Sad Acoustic
4130,3MRqm3VNWLIjRiLRQezul7,Bethel Music;Kristene DiMarco,You Make Me Brave (Live),It Is Well - Live,62,385053,False,0.35,0.25,4,-10.648,0,0.0314,0.698,1.46e-05,0.11,0.11,129.82,4,ambient,2,Slow Sad Acoustic
4131,59gg6zQhSKGVnkT3hWAY3l,Max Richter;Lang Lang,Voyager - Essential Max Richter,The Departure,64,151506,False,0.0,0.0362,0,-22.519,0,0.0,0.994,0.94,0.0958,0.0,0.0,0,ambient,2,Slow Sad Acoustic
4132,4BMHp3DkI8VLsuB9Kr0pzu,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Primavera,62,442400,False,0.231,0.206,0,-13.593,0,0.0332,0.965,0.856,0.17,0.136,141.628,3,ambient,2,Slow Sad Acoustic
4136,6j8KPn7rmbTwlkpEbHcrS1,Ludovico Einaudi,Underwater,Indian Yellow,61,194789,False,0.263,0.009,2,-35.193,1,0.0515,0.995,0.946,0.0881,0.156,68.083,1,ambient,2,Slow Sad Acoustic
4152,2Bc4llhjJBW77I552RgA3L,Aphex Twin,Selected Ambient Works Volume II,#3,64,464293,False,0.167,0.071,6,-27.108,0,0.041,0.911,0.855,0.107,0.0613,143.315,5,ambient,2,Slow Sad Acoustic
4153,6qXs1dtubNruTULaetueVA,aswekeepsearching,Sleep,Dreams Are Real,29,213391,False,0.53,0.2,10,-19.456,0,0.0383,0.932,0.00174,0.113,0.123,114.909,4,ambient,2,Slow Sad Acoustic
4156,47DeTufpEGrePu6TaVEuoN,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Epilogue,60,108968,False,0.252,0.0875,9,-24.711,0,0.0403,0.989,0.873,0.108,0.126,135.774,3,ambient,2,Slow Sad Acoustic
4157,20vEB3It4xYzKHlMecu6X1,Abel Korzeniowski,Nocturnal Animals (Original Motion Picture Soundtrack),Table For Two,58,203466,False,0.199,0.133,10,-15.992,0,0.0379,0.914,0.868,0.278,0.0388,132.028,4,ambient,2,Slow Sad Acoustic
4159,5RWA30VaTsYkFrkzxKL3aK,Ludovico Einaudi,Luminous,Luminous,62,283280,False,0.307,0.00229,1,-34.977,1,0.0519,0.992,0.931,0.098,0.281,67.775,5,ambient,2,Slow Sad Acoustic
4160,7gbSDq9luQx6yVl7HyJGIW,Peter Sandberg,Dismantle,Dismantle,61,115578,False,0.399,0.136,3,-20.219,1,0.0307,0.985,0.895,0.156,0.396,100.195,3,ambient,2,Slow Sad Acoustic
4161,7fkXzzIVo98CgjOkpd9H0V,Sleeping At Last,Already Gone,Already Gone,56,240790,False,0.447,0.206,3,-11.75,1,0.0519,0.956,4.56e-06,0.107,0.327,66.734,4,ambient,2,Slow Sad Acoustic
4162,21lsdnxagzViwbRqNY0tCK,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),A Game of Croquet,62,165572,False,0.22,0.043,4,-28.726,0,0.0438,0.975,0.402,0.062,0.11,118.456,3,ambient,2,Slow Sad Acoustic
4165,7oR52pTFA101oebY83ZIRr,Tony Anderson,The Heart of Man,Morning's Wings,47,154283,False,0.159,0.487,9,-13.086,0,0.0491,0.0332,0.867,0.135,0.0328,77.44,5,ambient,2,Slow Sad Acoustic
4166,1ZC21hJb2GASRkaoZvUcCS,Joep Beving,Trilogy,Ala,64,120853,False,0.324,0.116,7,-22.841,0,0.0348,0.986,0.926,0.113,0.299,79.487,1,ambient,2,Slow Sad Acoustic
4167,0AOz0XTa8sCskJQlBtHfHG,Random Forest,Ascension,That Bird of Prey Casts a Long Shadow,55,189818,False,0.525,0.188,0,-19.635,1,0.0322,0.59,0.839,0.0975,0.121,110.02,4,ambient,2,Slow Sad Acoustic
4168,3atToDz9gdlMOHgaurZGHx,Simon Wester,Reflections,Reflections,41,183421,False,0.437,0.0586,2,-23.625,1,0.0339,0.974,0.902,0.111,0.0391,114.041,4,ambient,2,Slow Sad Acoustic
4170,3CKstYFeiGJMGgRpHWbUGE,Jon Hopkins,Monsters (Original Motion Picture Soundtrack),Monsters Theme,48,295853,False,0.161,0.296,3,-17.388,0,0.0381,0.709,0.917,0.111,0.0795,109.055,3,ambient,2,Slow Sad Acoustic
4171,5ay0cvjtVAbMLOe8gTadFh,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),A Model of the Universe,62,172444,False,0.336,0.044,7,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,4,ambient,2,Slow Sad Acoustic
4172,4Ks0OfgQpb58nHvQrcaiPi,Fabrizio Paterlini,Transitions II,Distractions,60,75775,False,0.123,0.0358,4,-38.528,1,0.0483,0.99,0.945,0.098,0.0399,114.425,5,ambient,2,Slow Sad Acoustic
4174,5uq3x8Pg8HAj8qNwPFOzfl,Sleeping At Last,Atlas: I,Light,60,262533,False,0.224,0.387,0,-9.022,1,0.0287,0.532,0.00548,0.0689,0.0395,104.566,4,ambient,2,Slow Sad Acoustic
4177,732Zsh1L5ixRNgAmiPyvrp,Novo Amor,"Cannot Be, Whatsoever",Opaline,58,192040,False,0.367,0.337,1,-9.857,1,0.0326,0.955,0.117,0.0869,0.283,181.868,4,ambient,2,Slow Sad Acoustic
4179,3KG9I4JXpDwNQOsotE3uLh,Max Richter,The Leftovers: Season 1 (Music from the HBO Series),The Departure,61,75849,False,0.384,0.00341,0,-39.053,0,0.0447,0.996,0.943,0.0964,0.117,116.941,4,ambient,2,Slow Sad Acoustic
4180,03b9EWz24mTfDvnrE8G41I,Stephan Moccio,Tales Of Solace,Whitby,45,195240,False,0.21,0.0223,7,-28.528,0,0.0432,0.991,0.922,0.105,0.252,166.662,3,ambient,2,Slow Sad Acoustic
4181,2NZEJxIUnsP18o2aNzeuZW,Sleeping At Last,"Covers, Vol. 2",Make You Feel My Love,54,208339,False,0.451,0.0767,7,-12.221,1,0.0402,0.979,0.0,0.129,0.333,139.586,4,ambient,2,Slow Sad Acoustic
4182,7xiw42KTmCcqfZNCZqUcnF,Balmorhea,"All Is Wild, All Is Silent",Remembrance,61,349200,False,0.452,0.131,6,-13.163,0,0.0324,0.47,0.898,0.0604,0.143,121.276,3,ambient,2,Slow Sad Acoustic
4183,2UZZtkoLOg7IHxeTAdPFvd,Marconi Union,Weightless (Ambient Transmission Vol. 2),Weightless Part 1,67,486840,False,0.0783,0.206,2,-20.611,0,0.0337,0.864,0.838,0.179,0.0807,80.341,5,ambient,2,Slow Sad Acoustic
4185,2k2MprlqkmDMKKOOWGREzW,Dario Marianelli;Jean-Yves Thibaudet,Pride and Prejudice - OST,"Dawn - From ""Pride & Prejudice"" Soundtrack",62,158600,False,0.332,0.0525,0,-24.1,1,0.0388,0.991,0.891,0.0683,0.097,78.853,3,ambient,2,Slow Sad Acoustic
4186,1vWtTis3VRkkUp8qST4jY5,Abel Korzeniowski,W.E. - Music From The Motion Picture,Dance For Me Wallis,58,188346,False,0.397,0.357,7,-14.694,0,0.0313,0.889,0.907,0.147,0.16,86.043,4,ambient,2,Slow Sad Acoustic
4187,0UOMGdqvwCRGoEhXEJp78U,Ludovico Einaudi,Underwater,Luminous,62,283280,False,0.307,0.00229,1,-34.977,1,0.0519,0.992,0.931,0.098,0.281,67.775,5,ambient,2,Slow Sad Acoustic
4188,7elLKWtTEMCbOmYZ37ci9r,Ludovico Einaudi,Underwater,Temple White,65,264844,False,0.303,0.00958,8,-28.556,1,0.054,0.991,0.953,0.109,0.212,72.204,5,ambient,2,Slow Sad Acoustic
4189,5cWSpmTfItDuppACMrE3I9,Message To Bears,Maps,You Are a Memory,58,221746,False,0.133,0.339,9,-10.315,1,0.0339,0.854,0.0422,0.101,0.0291,144.726,5,ambient,2,Slow Sad Acoustic
4200,4RU7CtakVjy4uBgHNJ1Bhn,aswekeepsearching,Zia,Kalga,27,431874,False,0.469,0.373,1,-9.189,1,0.0311,0.803,0.168,0.133,0.0474,125.017,3,ambient,2,Slow Sad Acoustic
4203,6oVhL0lLUMswqSV3VcKwJO,Ólafur Arnalds;Arnór Dan,Broadchurch (Music From The Original TV Series),So Far,54,272014,False,0.462,0.339,6,-14.301,0,0.0418,0.813,0.808,0.108,0.0395,115.015,4,ambient,2,Slow Sad Acoustic
4204,77O65l5ZlOZRpW8TK08wGy,aswekeepsearching,Rooh,Aas Paas,28,359899,False,0.337,0.48,1,-7.295,1,0.0324,0.406,0.0397,0.111,0.105,120.093,4,ambient,2,Slow Sad Acoustic
4205,3NLm801woJocONz1NmPJZR,Bibio,Curls,Curls,58,197933,False,0.497,0.348,9,-10.593,1,0.0285,0.879,0.796,0.722,0.227,82.176,4,ambient,2,Slow Sad Acoustic
4207,4WiqPbWvLbv317E8fB4SJC,Hildur Guðnadóttir,Joker (Original Motion Picture Soundtrack),Bathroom Dance,53,128280,False,0.167,0.0721,8,-19.221,0,0.0339,0.856,0.265,0.0758,0.0388,86.116,1,ambient,2,Slow Sad Acoustic
4208,4LurYqydfPdLc9IN7eQxTF,Tony Anderson,Nuit,Éphémère,54,103090,False,0.278,0.0217,9,-37.438,0,0.0327,0.98,0.919,0.0926,0.223,104.541,1,ambient,2,Slow Sad Acoustic
4209,2IXJyG1DX93g2EhFXghz37,Gustavo Santaolalla;Alan Umstead,The Last of Us,The Choice,56,102373,False,0.303,0.00338,4,-30.932,0,0.0493,0.909,0.89,0.116,0.347,50.96,4,ambient,2,Slow Sad Acoustic
4210,1TVd8FHpeg1Afa92kaO0kR,Bibio,A Mineral Love,Petals,58,152333,False,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.229,152.205,4,ambient,2,Slow Sad Acoustic
